Fertilizer,temp,N(ppm),P(ppm),K(ppm),yeild
69.88959202,38.93028641,69.94748477,19.78498436,16.00935354,6.411867636
52.07136672,38.14501454,64.03146704,18.90927895,15.0049113,6.432730673
69.98448454,39.11667248,70.00094865,19.81134034,15.76221035,6.470176487
69.92142066,38.88538623,70.02436609,19.89454901,16.00573524,6.403250784
60.09357677,38.82305863,64.9907626,19.22648768,17.01693038,6.465563326
59.88482111,38.8659283,65.12839386,18.97013133,17.0680213,6.296535315
52.01221199,38.03993804,63.9187781,18.94875958,15.08797722,6.344104981
70.04845363,39.12456343,69.95480661,19.99085061,15.99140887,6.390765227
51.95601857,39.9648866,62.12510206,19.06441788,15.91938621,6.460271672
51.95316765,40.10749325,62.03826461,19.0075918,15.92908859,6.556415142
51.79758536,39.94527401,61.98185846,18.9531009,15.93694045,6.394559044
51.92555433,37.85661019,64.02956873,19.03432061,14.97779451,6.544433322
70.19967537,39.16202582,70.02054195,20.06248822,16.01317024,6.686491436
59.98111116,38.93861925,65.06610711,19.03077679,17.03120069,6.617153373
70.05879506,38.84829773,70.12043817,20.16040094,15.88342253,6.62406267
59.84286258,38.79218214,64.99100535,19.00935638,17.06713092,6.255554455
51.91217661,39.93612242,62.06086033,18.99981568,16.04963133,6.358882128
69.90484943,38.90956074,70.09534424,20.0398787,15.89198188,6.427698648
60.00029365,39.04610521,64.89269323,18.9213222,16.86317709,6.54211919
60.03896615,38.78269117,65.12499385,19.03839775,17.0128163,6.562216301
60.18590848,38.99159762,65.05004104,19.00353708,16.90528253,6.471629481
52.30863502,38.04781199,63.95714777,19.06657607,14.87917354,6.508356022
59.9883564,39.08811403,65.06363019,19.09517713,16.9626525,6.466313542
60.07333678,38.9840796,65.04292981,18.96039357,17.08370792,6.583522572
70.18680069,39.07228115,70.05007186,20.14064267,15.98397913,6.649705054
51.92496311,39.98629091,62.03846256,19.05330988,15.94463082,6.480298036
52.0120061,40.01084776,61.89809513,19.00949625,15.95339419,6.485448539
52.17689628,39.86775724,61.81525904,18.92653454,15.91711451,6.604650257
69.94341777,39.13054068,70.23310831,19.9319869,15.99205316,6.322219141
69.96735987,38.83106869,70.20095219,20.14769493,16.08165919,6.51940376
52.20724435,39.95063804,62.03613063,19.02843958,16.04123011,6.403838526
51.97055739,39.88181818,61.89352894,19.01435517,16.04177707,6.543474166
60.06686783,38.8725873,65.09180788,19.15112513,17.01841435,6.515919437
69.90142466,39.06409327,69.84380553,20.01865597,15.88012222,6.600361858
59.91379681,38.89287313,64.90323542,19.12849177,17.15436666,6.314230495
59.95498486,39.07981387,65.0348493,19.06997774,17.00157798,6.46791909
52.06110126,38.04755849,64.06897267,18.90856666,15.05797341,6.430973897
69.96533283,39.02075187,69.96249432,20.09891674,16.13642752,6.455937899
52.14299869,39.9252619,62.13991768,19.00144143,15.8913956,6.383479321
51.87452073,37.93557382,64.16276418,18.8750277,14.89014046,6.680969963
70.01386664,39.11964202,69.87404733,19.9760014,16.00899583,6.763804216
52.01993394,40.0235721,62.01019499,19.00468904,15.88302822,6.502723738
51.92614061,39.97327897,62.0279986,19.01078683,15.9065111,6.539723077
51.96240895,39.93885835,62.10250495,19.00440236,15.95379934,6.542011256
52.08789489,40.11517515,61.81645044,19.1015,16.0448718,6.554836642
60.1495407,39.00696269,64.9846581,18.97922319,17.1539603,6.510091408
51.91908072,40.04399456,62.19080647,19.18600941,16.0908623,6.359329101
51.91599624,39.93887015,61.98719308,18.9305627,16.05636417,6.576353125
70.10208673,38.90720514,69.86235595,19.95957412,16.03420887,6.597322756
52.09833759,39.9705435,61.95627159,18.95657674,15.885021,6.335392467
70.1255577,38.98085741,69.86556597,20.09841472,15.91726963,6.476953892
51.86494732,38.14994749,64.1245533,19.00506216,14.97022515,6.598191227
60.26809377,39.0628183,64.87558171,19.10675507,16.90834903,6.526915332
52.0296339,39.93781575,61.8348622,19.09160407,15.95817571,6.522419926
52.0227909,38.11571667,63.92296899,19.04298167,15.10379861,6.511306216
51.99746101,37.95463737,64.05176532,19.07661322,15.11485895,6.309251022
60.09864009,38.98901691,64.89754056,18.94347831,17.00673799,6.494020891
51.92274263,38.00262291,64.18546513,19.04973029,14.87598016,6.510526768
70.00218608,38.93205306,69.97135888,20.1679799,16.11615142,6.421514368
51.92517281,39.93764594,61.76501359,19.13110997,15.8933568,6.430872425
51.82062019,38.02055172,63.89377029,18.88427823,14.98436634,6.374759526
52.15963771,37.84980622,63.8618669,18.94677656,14.88196195,6.540022656
52.01652915,40.04512303,62.00960408,19.09659269,16.00965686,6.571435955
59.96472241,38.98087693,65.00127224,19.01057946,17.01274853,6.394810415
51.93654697,37.94949945,64.06983413,19.03233852,15.01164467,6.495610297
69.96676978,39.02863761,70.08583574,19.91917339,16.04446533,6.431547475
60.09319893,39.12730871,65.08092571,18.98215248,16.89521064,6.436681516
70.14500945,39.07841891,70.03848469,20.01049581,16.10296427,6.524929462
51.90263496,40.02363721,62.01498768,18.94663368,15.99320746,6.582460518
52.12272444,39.94354142,62.01516658,19.04468635,16.02680452,6.624313431
52.10553629,37.91139499,63.90760483,18.98447732,14.98326351,6.533294604
52.03900199,38.07140612,64.09078421,19.20880338,14.95019142,6.469523304
52.06388108,38.0203976,63.94102551,18.93900093,14.914706,6.420401595
60.04467463,38.99951176,64.85940267,18.893321,17.03395729,6.629154662
60.02530502,38.85479249,65.00049551,19.14228625,17.04428372,6.542533041
51.96316703,37.96972583,64.05511004,18.99989743,14.90546115,6.497941864
70.07884593,38.92533889,69.97739335,19.97522536,15.79117251,6.420167445
69.83294623,38.9603165,69.94645505,20.06123107,15.99838449,6.541876612
69.79861941,38.98573193,69.83392241,19.94748772,16.06551465,6.478387296
70.05746479,39.1128902,69.91762019,19.93953452,16.00544289,6.476833227
59.88557491,38.9705363,65.10866073,18.87096207,16.92810042,6.476320983
60.08622269,39.08411425,64.96550386,18.98781214,16.96557775,6.439554558
51.91875454,37.97024538,63.97112052,19.19401827,15.04424104,6.521852029
58,37,61,21,18,7.5
59,40,67,18,16,7.5
58,39,68,19,16,7.5
65,39,65,21,19,7.5
57.89595958,38.97279308,67.98588514,19.09405215,15.94696836,7.548659993
58.19814042,36.98186207,60.97461254,21.00102412,18.0448064,7.326300189
58.93192329,39.82042626,66.92566785,18.0525847,16.06789148,7.460324029
65.14677871,38.90871962,65.04400582,20.94437304,19.03249717,7.574869994
58.01287391,37.03857192,61.19090949,21.00551128,18.02276509,7.356833601
64.90247491,39.17349546,65.06382084,21.11408913,18.98257715,7.473650458
65.04504867,38.9757925,64.80667056,21.17963927,19.00587537,7.660576403
64.86280016,38.97708998,65.16203511,21.0502946,18.84059086,7.524008695
59.05949488,40.0411141,67.00672113,17.99084744,16.04801146,7.53666373
58.0026957,38.98991947,68.02659407,19.06245209,16.0842198,7.657846013
58.08736442,36.89141354,60.7872089,21.03082866,18.03827192,7.551798483
57.77866733,37.03874107,60.91266488,21.04488491,18.101698,7.602916322
58.97287993,40.03322254,66.89140466,18.02861469,15.990812,7.556763697
64.88004462,39.16011624,64.90554221,20.94464487,19.20460492,7.401432758
65.0172971,38.93444257,64.88603669,20.87168971,18.97991767,7.468937878
58.75598662,39.92139551,67.03327173,17.88538909,15.98547051,7.329358526
65.06627034,39.06273008,64.88639363,21.08472639,19.19183068,7.385930606
59.03074182,39.95116754,67.01847363,17.99043288,15.96770258,7.562656301
59.03299479,39.75311165,66.8825629,18.05441692,15.94969594,7.538087121
65.01389344,38.93956255,65.04489311,20.93390723,19.19482384,7.663163535
58.04269831,37.18249248,60.99885934,20.92186458,17.97541999,7.525965037
57.95580992,39.01195017,67.9617005,18.95541033,15.94988294,7.376893855
59.0022907,39.93979601,66.94958659,18.04790834,16.02710629,7.456054679
65.08607996,38.98491215,65.10512423,21.07041843,18.9167281,7.473070876
59.00922472,39.82644641,66.98249413,17.99041109,15.91816799,7.610947556
58.04745577,36.91924843,61.09562656,21.00138857,18.04095035,7.456133672
58.18344248,37.0394906,60.98974804,21.04450749,17.96219514,7.441357871
59.11023726,39.90808847,66.99799449,18.04906507,16.16304593,7.537759367
57.96320673,38.97900616,68.01679844,18.97889442,15.92917352,7.536326417
57.80398042,38.95195835,68.07207177,18.8922698,16.08849303,7.416886406
58.92879972,40.11132711,66.97670107,17.91132923,15.75722475,7.536534804
64.98896133,38.90868589,64.83785756,21.02938559,18.95649583,7.639261132
58.86643106,39.8794004,67.1589736,17.7696904,15.87371299,7.456474434
57.94302635,37.096145,60.9372002,20.92413707,18.12161772,7.574117367
65.08078259,39.1903293,65.0570162,21.02357368,19.09973222,7.385931688
65.01251993,39.00972663,65.00441559,20.95363499,18.91159772,7.539791017
58.8869447,40.08950782,67.02470109,18.03649706,16.0051099,7.42577924
58.97254948,39.81753768,67.11440964,18.10487715,16.11627222,7.311083692
58.0468662,39.01994529,68.06198045,19.14705046,15.9642095,7.566611181
57.91997509,36.8386161,61.18658302,21.15547175,18.00981627,7.47753101
65.15693244,38.72662135,65.08430387,21.03562866,18.97302599,7.409156403
58.96629041,39.76325154,66.96090082,17.79627336,16.0166788,7.377798827
58.10269642,36.91503235,60.95134856,21.08292951,17.76906535,7.484015109
65.0529496,38.99241536,65.03656557,20.99733316,19.08260508,7.632218193
57.98000427,37.02697016,60.87636446,20.94102977,17.94587101,7.344978678
58.01124571,37.09853653,60.89953342,21.02370821,17.99981067,7.509822066
64.77937974,39.18127762,65.04488006,20.93219479,18.99741269,7.438914797
57.81865466,37.13446369,60.93193582,21.01877394,18.11266738,7.485275481
59.13062248,40.0814749,66.99479815,17.82122643,16.10937928,7.368988366
58.87122045,39.92814445,67.10149017,17.95358652,15.8889823,7.636530503
58.88616393,40.07282058,67.10652867,18.02423167,15.99695269,7.630889749
58.28902983,36.80279406,61.12297611,20.8535781,18.01896851,7.646473403
57.93961175,39.00921204,68.05702775,19.05273624,15.97265768,7.541334927
58.06309519,39.16493878,67.94076574,19.22398555,16.04024844,7.505891656
57.78567779,39.02556042,67.86698446,18.91849277,16.12604774,7.457227819
59.12532401,40.00582378,66.87750747,18.04545192,16.08750444,7.365541724
65.11655038,39.05441765,64.93484612,20.99708671,18.79346417,7.654250153
57.95417916,36.85237621,61.01520226,21.10076977,18.03135409,7.579252897
58.05197278,38.84803493,67.98244997,18.93235691,15.95004273,7.372888581
65.03319227,39.09856399,64.89591726,21.21537371,19.15892685,7.276197914
57.88830648,36.97556713,61.12828779,20.98558983,18.16721062,7.55681158
64.899045,38.98367119,64.91196602,21.06247607,19.00901019,7.348078714
59.03942621,40.09968876,67.13757044,17.91224117,16.08534602,7.598262093
58.08176545,39.15593126,68.11226748,19.01157965,15.9140563,7.628280295
64.88582413,39.09174267,64.83831284,20.99969704,18.99745101,7.437545276
58.05207055,38.96791523,68.18514931,19.05974075,15.99570625,7.472199912
64.82420804,39.10256034,65.03082667,21.0403208,19.0672084,7.563697321
59.10528308,39.91499347,67.10263932,18.1348876,16.17957896,7.516668231
64.92592909,39.27008308,65.04996724,20.96933892,18.79136537,7.369301201
58.10257289,37.01861862,61.08243948,20.69548834,18.22249952,7.370626264
58.11552181,37.18986481,60.97510981,20.89071276,17.93761843,7.554352097
57.85480968,38.88015579,67.9791232,19.00298672,16.02695774,7.447334127
59.12435012,40.03647653,67.10999267,17.8808524,16.10429341,7.486471006
58.11994128,36.99234073,61.0867778,21.13655114,17.97162567,7.339415223
57.92505797,37.1252224,61.16559735,21.10042691,18.16058582,7.317898963
59.02583813,39.82554596,66.88891567,18.13214993,15.97013849,7.558128812
58.11018426,39.23926917,67.86964762,19.12130834,16.04189325,7.380089909
57.95943649,36.96520032,61.05732576,21.11461121,17.86954096,7.312639871
59.16343303,39.97929182,66.93890161,18.09988506,16.10891058,7.580805494
64.98230768,39.07731911,65.13100493,21.10875989,19.03044723,7.370715188
58.93272858,40.03163263,66.86947848,18.03212112,15.82935647,7.507860747
58.23651006,39.17933651,67.77947934,19.0004718,16.0592585,7.500205925
58.02042941,36.97341558,61.0582787,20.97825173,17.83432212,7.416056158
59.0285106,39.95146314,67.02809369,18.03388223,16.02812246,7.438174222
58.96708577,39.8627852,66.80999865,18.09704374,16.0028155,7.556548101
57.8973805,37.03989675,61.00882656,20.93577783,17.99710423,7.397848277
58.06291245,38.8822431,67.94880766,18.98412098,16.28196864,7.510108403
57.95551102,38.82357365,67.98024997,19.1124602,16.00335309,7.383484824
58.01398903,36.98168591,61.05475942,21.06372635,18.08978598,7.511772932
58.09941627,36.94117302,61.04959923,20.95341868,18.00181113,7.563008443
58.96332632,39.92174092,66.9749621,17.91916029,16.18625236,7.583913827
58.09127846,39.07390381,68.00901565,18.78260725,15.84108508,7.471813872
58.95125188,39.74038643,66.85678849,17.89238843,16.08424193,7.39727589
57.92652244,36.95867663,60.91136754,20.97406564,17.89385595,7.4452807
57.93973401,39.06487505,68.0437063,18.83020071,15.9313601,7.632456469
57.92771164,39.05239421,68.02324491,18.96503838,15.85854734,7.590248059
65.03320931,38.89078752,64.83569761,21.03371537,19.07628323,7.387455945
58.99340472,40.12534577,66.96747503,17.94708452,15.7656475,7.53109172
57.99237946,36.86029676,61.12698469,20.8727335,17.89584106,7.480583212
58.01879825,38.98729687,68.05335072,19.17219516,15.9301464,7.551143821
59.04859527,39.9484833,66.85942795,17.86082567,16.06961034,7.521103205
58.87835406,40.27248002,66.91371331,18.01267238,16.0423418,7.493383546
57.91728755,36.95070036,61.06384962,20.89832662,18.00348266,7.574779325
58.01442319,36.8842306,61.06356063,21.07556341,17.86772228,7.541822022
58.94211873,40.20627247,67.08248912,18.02946677,16.04733074,7.488253709
58.05838577,37.19037758,61.12720872,21.05749759,18.07469045,7.443676558
58.17823271,37.05161417,60.96947999,20.98855083,18.1351054,7.465852889
57.90837958,37.13918078,61.05565908,20.9397774,18.12282094,7.341943182
64.94805817,39.24214317,65.07785874,20.85956664,18.97787415,7.51858278
58.01009018,38.9080553,67.81449364,18.83593743,15.8125885,7.455603459
58.04625124,38.90661169,68.05584421,19.12251029,16.0105431,7.272139219
65.12539582,39.00916093,65.09748369,21.03474709,19.04675102,7.532584034
59.0090497,40.07851525,66.98229162,17.98535742,15.99491677,7.536505129
64.98945042,38.9933329,65.04854633,20.93093702,18.83519514,7.498926944
58.91796999,39.94508661,67.15672743,17.93496073,15.94897829,7.473525877
57.96753645,37.03686153,60.97346997,20.99773387,17.94803403,7.3436432
58.89037182,39.94230788,66.97969591,18.12779789,15.99734303,7.482071809
57.96551605,37.0766869,61.1433683,21.06246743,17.97986627,7.540565415
65.00173587,38.78315807,64.96673374,21.06309611,19.10463823,7.576289091
64.9626482,39.07122448,65.13664667,20.96620317,19.02917055,7.417129796
57.94342811,36.99914363,60.98676831,21.05170979,17.92150506,7.287445177
57.78854819,38.97441562,68.00831032,18.96713476,15.8163213,7.44352643
64.97255021,38.91319901,64.8251657,20.90545676,19.05466686,7.453130414
58.11947911,39.40391067,67.87622991,19.11050401,15.77979677,7.493660319
65.14419289,39.05665396,65.01118474,21.15488646,19.00581417,7.576135352
59.13852048,40.04203181,67.03588122,17.96233003,16.07315879,7.548547225
59.02727395,40.11364103,66.91681439,17.91637791,16.06536135,7.750875069
65.04263061,39.05236158,65.02590865,21.05552952,18.89971646,7.453257776
58.0137397,39.06659538,67.97944787,19.04555106,15.95169864,7.582037371
58.06101188,36.98495913,61.06354568,21.02209771,17.93162418,7.548460051
64.85505521,39.06058892,65.06299287,21.02583493,19.09994476,7.522509266
58.87511553,39.8754449,67.10789232,18.09042119,16.04800748,7.430688005
57.86750913,39.09028813,67.89189425,18.89428406,16.04218729,7.481968053
58.9091819,39.89299156,67.07313052,18.00687898,16.03161756,7.515180951
59.06798331,39.92678474,67.01559111,18.04347128,15.90991693,7.411408881
57.94997533,39.05106792,67.94370664,19.02669524,16.01790392,7.556240247
59.05299689,39.86499786,67.03246297,17.95441788,15.9508527,7.507758518
57.87374296,38.95521432,68.01661108,18.98284849,15.95934205,7.51589676
57.79097073,37.02071355,61.01077373,21.1528319,18.07244551,7.568370363
58.87614929,40.09822772,66.89199054,17.96776205,16.07462344,7.425027254
57.97807951,39.02406258,68.103523,18.8517816,16.18765195,7.385959379
64.89968836,38.9900242,64.90417238,21.00492439,18.88984925,7.455888694
57.82437306,36.96744201,60.9626269,21.10515862,18.00629185,7.316252372
58.00195647,37.12824533,60.98588139,20.8815569,18.12400101,7.483570933
58.15509793,36.96969438,60.91265376,20.97532483,18.1044781,7.467411567
57.97443495,37.01497807,60.85846508,20.97813866,18.05359214,7.459076059
57.88161977,38.96080746,68.03548306,19.20831066,15.93771639,7.425981447
58.16217974,39.08656879,68.00574477,18.91439995,16.2345936,7.423223981
58.12389345,37.08620684,61.04458864,20.82350134,17.90301619,7.714140515
58.21132573,37.03093319,61.0085073,21.12617378,17.91461093,7.382815611
57.93726313,38.97667727,68.17647043,19.07322233,15.9858782,7.712101781
57.94452186,39.10067994,67.82818534,18.83914845,16.09362642,7.52362764
58.11002562,38.91674387,67.97126407,19.00601537,15.98472553,7.263371205
57.97630821,38.97747091,68.02099285,18.97795562,15.96114935,7.518229149
57.80980276,37.06096494,61.00428282,20.92855255,17.81760993,7.430881807
57.93515662,39.36342202,67.98886208,19.02329926,15.97082846,7.421201765
58.03351338,36.99432554,60.85606589,21.09036231,17.99991981,7.371332999
59.08100938,39.98140022,66.76271501,17.94238639,16.12266959,7.658883817
59.10234751,39.9097939,67.11635278,18.00380483,16.21152527,7.534259005
57.92642302,36.86031659,61.09616438,20.977291,18.09114214,7.657792506
